"CDSR.id","ma.id","study.name","sens","sens.lb","sens.ub","spec","spec.lb","spec.ub","TP","FP","FN","TN"
"CD008892",237,"Gopalakrishnan 2002",0.82,0.685630235671997,0.914237632751465,0.680851063829787,0.576689050552693,0.7732575396274,41,30,9,64
"CD008892",237,"Hosamani 2013",1,0.397634983062744,1,0.75,0.651228547096252,0.832787990570068,4,24,0,72
"CD008892",237,"Islam 2016",0.642857142857143,0.440650156566075,0.813593115125384,0.683544303797468,0.569192729418791,0.783657472344893,18,25,10,54
"CD008892",237,"Jesudason 2002",1,0.884296894073486,1,0.8,0.614333724975586,0.922864151000977,30,6,0,24
"CD008892",237,"Jesudason 2006",0.923076923076923,0.791297765878531,0.983846517709585,0.988142292490119,0.974370085674783,0.995636227573802,36,6,3,500
"CD008892",237,"Kawano 2007",0.546666666666667,0.427478771209717,0.662055740356445,0.647058823529412,0.546198087580064,0.739134956808651,41,36,34,66
"CD008892",237,"Keddy 2011",0.62962962962963,0.423679404788547,0.805992620962637,0.609375,0.479315556585789,0.728964641690254,17,25,10,39
"CD008892",237,"Khan 2002",0.710144927536232,0.588425021240677,0.813128208768541,0.559322033898305,0.42403645434622,0.688449180732339,49,26,20,33
"CD008892",237,"Khanna 2015",0.72,0.575094795227051,0.837689476013184,0.9,0.781864786148071,0.96672477722168,36,5,14,45
"CD008892",237,"Khoharo 2011",0.972972972972973,0.905755481204471,0.996710287558066,0.958333333333333,0.857458810011546,0.994913419087728,72,2,2,46
"CD008892",237,"Mehmood 2015",0.266666666666667,0.0778714497884115,0.551003487904866,0.615384615384615,0.526052915132963,0.699334731468788,4,50,11,80
"CD008892",237,"Naheed 2008",0.674418604651163,0.514560178268788,0.809237413628157,0.760922330097087,0.730289897293721,0.789674779743824,29,197,14,627
"CD008892",237,"Olsen 2004",0.793103448275862,0.666482711660451,0.888264228557718,0.894736842105263,0.668623748578523,0.986987866853413,46,2,12,17
"CD008892",237,"Prasad 2015",0.972972972972973,0.923044101611988,0.994390951620566,0.701030927835051,0.672565519195242,0.728382690665648,108,319,3,748
"CD008892",237,"Sanjeev 2013",1,0.884296894073486,1,0.65,0.407811188697815,0.846090936660767,30,7,0,13
"CD008892",237,"Siba 2012",1,0.845627307891846,1,0.815899581589958,0.778190790359944,0.849644840511817,22,88,0,390
"CD009020",258,"De Candia 2002",0.911111111111111,0.787788105010986,0.975247192382812,1,0.867725849151611,1,41,0,4,26
"CD009020",258,"Iannotti 2005",0.962025316455696,0.893009016785441,0.992098941078669,0.8,0.563386154174805,0.942666244506836,76,4,3,16
"CD009020",258,"Kang 2009",0.955555555555556,0.848506916893853,0.994571601019965,1,0.478176593780518,1,43,0,2,5
"CD009020",258,"Martin-Hervas 2001",0.705882352941177,0.525218851426068,0.849016245673685,0.666666666666667,0.460392951965332,0.834811846415202,24,9,10,18
"CD009020",258,"Milosavljevic 2005",0.951612903225806,0.897656233079972,0.982038313342679,0.939393939393939,0.852032155701608,0.983241688121449,118,4,6,62
"CD009020",258,"Misamore 1991",0.333333333333333,0.165188153584798,0.539607048034668,0.6,0.146632862091064,0.947255325317383,9,2,18,3
"CD009020",258,"Nicoletti 1994",0.813953488372093,0.665985761686813,0.916087660678597,0.8,0.283581924438477,0.994948959350586,35,1,8,4
"CD009020",258,"Sipola 2010",0.924242424242424,0.831993673786972,0.974944663770271,0.454545454545455,0.167488184842196,0.766206307844682,61,6,5,5
"CD009020",258,"Taboury 1992",0.952380952380952,0.761840002877372,0.998794918968564,1,0.292401790618896,1,20,0,1,3
"CD009020",258,"Teefey 2004",0.969230769230769,0.893230005411001,0.996251971905048,0.666666666666667,0.222778002421061,0.956728299458822,63,2,2,4
"CD009020",258,"Venu 2002",1,0.768364429473877,1,0.888888888888889,0.708413441975911,0.97647221883138,14,3,0,24
"CD009020",258,"Wallny 2001",0.739130434782609,0.515947901684305,0.897714200227157,0.823529411764706,0.565682074602912,0.962014703189625,17,3,6,14
"CD009020",258,"Yen 2004",0.95,0.830802893638611,0.993886184692383,0.9,0.55498423576355,0.997471237182617,38,1,2,9
"CD009044",259,"Corsello 2013",0.969387755102041,0.913137294808212,0.993642223124601,0.85,0.621073126792907,0.967928791046143,95,3,3,17
"CD009044",259,"Gray 2008 ADOS",0.762237762237762,0.68391396782615,0.829377314427516,0.939393939393939,0.852032155701608,0.983241688121449,109,4,34,62
"CD009044",259,"Kim 2012b ADOS Cohort A",0.983739837398374,0.942497528665434,0.998024545064787,0.642857142857143,0.440650156566075,0.813593115125384,121,10,2,18
"CD009044",259,"Kim 2012b ADOS Cohort B",0.971014492753623,0.899184537970501,0.996470133463542,0.682926829268293,0.519133637591106,0.819150761860173,67,13,2,28
"CD009044",259,"Le Couteur 2008 ADOS",0.831168831168831,0.728612726384943,0.906924978479162,1,0.857526302337646,1,64,0,13,24
"CD009044",259,"Lord 2000",0.96875,0.911381706595421,0.993508815765381,0.909090909090909,0.7566837830977,0.980845017866655,93,3,3,30
"CD009044",259,"Mazefsky 2006 ADOS",0.928571428571429,0.827095270156861,0.980195999145508,0.842105263157895,0.604215521561472,0.966173975091231,52,3,4,16
"CD009044",259,"Oosterling 2010b ADOS",0.769230769230769,0.69146046271691,0.835512748131385,0.830769230769231,0.717343975947454,0.912374026958759,110,11,33,54
"CD009044",259,"Risi 2006 Study 1 ADOS Cohort A",0.859030837004405,0.806859043726312,0.901537386856415,0.837209302325581,0.692989393722179,0.931947708129883,195,7,32,36
"CD009044",259,"Risi 2006 Study 1 ADOS Cohort B",0.964912280701754,0.878929046162388,0.995721917403372,0.2,0.0252109527587891,0.556095504760742,55,8,2,2
"CD009044",259,"Ventola 2006 ADOS",0.972222222222222,0.854710539182027,0.99929682413737,0.666666666666667,0.2992951075236,0.925145149230957,35,3,1,6
"CD009044",259,"Wiggins 2008 ADOS",0.958904109589041,0.884563563621207,0.991443268240315,0.652173913043478,0.527929948723834,0.762897325598675,70,24,3,45
"CD009135",262,"Boelaert 2004 - classic",0.87431693989071,0.817402907408,0.918632319716157,0.76984126984127,0.686463261407519,0.840118332514687,160,29,23,97
"CD009135",262,"Boelaert 2004 - LCA",0.900990099009901,0.851233014966002,0.938467422334274,0.934579439252336,0.869846789636344,0.973294623544283,182,7,20,100
"CD009135",262,"Boelaert 2008 - Ethiopia",0.75,0.508954167366028,0.913428783416748,0.666666666666667,0.383804003397624,0.881758689880371,15,5,5,10
"CD009135",262,"Boelaert 2008 - India",0.996428571428571,0.980263081618718,0.999909755161831,0.902777777777778,0.809889667563968,0.960010581546359,279,7,1,65
"CD009135",262,"Boelaert 2008 - Kenya",0.844919786096257,0.784931606149929,0.893613958103772,0.9,0.831834554672241,0.94725227355957,158,12,29,108
"CD009135",262,"Boelaert 2008 - Nepal",0.964285714285714,0.911078197615487,0.990185056413923,0.91304347826087,0.792082475579303,0.975797238557235,108,4,4,42
"CD009135",262,"Boelaert 2008 - Sudan",0.777777777777778,0.687632931603326,0.852129194471571,0.918032786885246,0.868411392462058,0.953397844658523,84,15,24,168
"CD009135",262,"Chappuis 2003",0.971223021582734,0.927960186553516,0.992104509751574,0.711111111111111,0.556854587131076,0.836337640550402,135,13,4,32
"CD009135",262,"Chappuis 2005 - DiaMed",0.969465648854962,0.923665530809009,0.991618615070372,0.973214285714286,0.923713892698288,0.994441849844796,127,3,4,109
"CD009135",262,"Chappuis 2005 - InBios",0.816793893129771,0.739779745349447,0.878947367194955,0.991071428571429,0.951257062809808,0.9997741154262,107,1,24,111
"CD009135",262,"Chappuis 2006b",0.894117647058824,0.808496205946978,0.950427021699793,0.894736842105263,0.784836392653616,0.960378144916735,76,6,9,51
"CD009135",262,"Cota 2013 - composite 1",0.456521739130435,0.308979469796886,0.609866090442823,0.970149253731343,0.896292337730749,0.996363853340718,21,2,25,65
"CD009135",262,"Cota 2013 - composite 2",0.463414634146341,0.306559376600312,0.625751797745868,0.971428571428571,0.900571305411203,0.996520560128348,19,2,22,68
"CD009135",262,"Diro 2007",0.772727272727273,0.546296271410855,0.921793937683105,0.714285714285714,0.418964454105922,0.916110719953265,17,4,5,10
"CD009135",262,"Machado de Assis 2011",0.929577464788732,0.886508390937053,0.960051791768678,0.966386554621849,0.916170813456303,0.990767022140888,198,4,15,115
"CD009135",262,"Machado de Assis 2012",0.940959409594096,0.905890684726054,0.965880221546356,1,0.972645282745361,1,255,0,16,133
"CD009135",262,"Mbui 2013",0.893129770992366,0.827193292952676,0.940328641702201,0.897727272727273,0.81471385197206,0.952156803824685,117,9,14,79
"CD009135",262,"Peruhype-Magalhaes 2012",0.880829015544041,0.826566404629248,0.922935545135656,0.905882352941176,0.822947642382454,0.958484963809743,170,8,23,77
"CD009135",262,"Ritmeijer 2006",0.807017543859649,0.749724220811275,0.856137359351443,0.973451327433628,0.924371491491267,0.994491037014311,184,3,44,110
"CD009135",262,"Sundar 1998",1,0.971371173858643,1,0.979591836734694,0.948573676907286,0.994411857760682,127,4,0,192
"CD009135",262,"Sundar 2007",0.982269503546099,0.95911032595533,0.994218704548288,0.857142857142857,0.752931731087821,0.929309572492327,277,10,5,60
"CD009135",262,"ter Horst 2009 - HIV neg",0.80952380952381,0.741878850119455,0.86591557094029,0.818181818181818,0.48224401473999,0.977169036865234,136,2,32,9
"CD009135",262,"ter Horst 2009 - HIV pos",0.646153846153846,0.517690702585074,0.760824423569899,0.666666666666667,0.222778002421061,0.956728299458822,42,2,23,4
"CD009135",262,"Toz 2004",1,0.794092655181885,1,1,0.915915966033936,1,16,0,0,42
"CD009135",262,"Veeken 2003 - composite",0.925925925925926,0.821066344225848,0.979448954264323,0.695652173913043,0.470808277959409,0.867897075155507,50,7,4,16
"CD009135",262,"Veeken 2003 - spleen",0.92,0.807657146453857,0.977771911621094,0.592592592592593,0.387983816641348,0.776103019714355,46,11,4,16
"CD009175",267,"Agarwal 2009",0.333333333333333,0.156302452087402,0.553219795227051,0.589041095890411,0.52075576129025,0.654881856212877,8,90,16,129
"CD009175",267,"Chan 2001",0.275,0.146009039878845,0.438882720470428,0.584615384615385,0.494943222632775,0.670344000596267,11,54,29,76
"CD009175",267,"Deerojanawong 2006",0.166666666666667,0.0637203852335612,0.328116178512573,0.76555023923445,0.702168222819789,0.82123500878731,6,49,30,160
"CD009175",267,"Maheshwari 2011",0.434782608695652,0.231914105622665,0.655053449713666,0.615384615384615,0.470184619610126,0.746953157278208,10,20,13,32
"CD009175",267,"Principi 2001",0.12,0.0726933288574219,0.183009223937988,0.843283582089552,0.79412616544695,0.884658799242617,18,42,132,226
"CD009175",267,"Somer 2006",0.315789473684211,0.175025638781096,0.486527267255281,0.549019607843137,0.44735990786085,0.647758016399309,12,46,26,56
"CD009185",278,"Ansari Gilani 2010",0.519480519480519,0.402594727355164,0.634822956927411,0.761904761904762,0.605497451055618,0.879484176635742,40,10,37,32
"CD009185",278,"Benador 1997",0.904,0.83831107711792,0.949405395507812,0.315068493150685,0.211295728814112,0.434386540765632,113,50,12,23
"CD009185",278,"Biggi 2001",0.9,0.804754114151001,0.958840560913086,0.354838709677419,0.19226735638034,0.546304210539787,63,20,7,11
"CD009185",278,"Donoso 2004",0.934782608695652,0.863438056862873,0.975692251454229,0.25,0.0977301597595215,0.46711266040802,86,18,6,6
