"CDSR.id","ma.id","study.name","sens","sens.lb","sens.ub","spec","spec.lb","spec.ub","TP","FP","FN","TN"
"CD008122",64,"Gaye 1999",0.960629921259842,0.910514508645366,0.987095209557241,0.927272727272727,0.824132719906894,0.979829268022017,122,4,5,51
"CD008122",64,"Labbe 2001",0.962264150943396,0.870241749961421,0.995396740031692,0.93006993006993,0.875157206208556,0.965958228478065,51,10,2,133
"CD008122",65,"A-Elgayoum 2009",1,0.876563549041748,1,1,0.990389347076416,1,28,0,0,382
"CD008122",65,"Abeku 2008a",0.909688013136289,0.884068943205334,0.931240394980645,0.64968152866242,0.610937355430263,0.687010376316726,554,220,55,408
"CD008122",65,"Abeku 2008b",0.9,0.55498423576355,0.997471237182617,0.998989898989899,0.99438497032782,0.999974846117424,9,1,1,989
"CD008122",65,"Banchongaksorn 1996a",0.933884297520661,0.894851475707755,0.96174028885266,0.982116244411326,0.968969391284152,0.990726021824935,226,12,16,659
"CD008122",65,"Banchongaksorn 1997",0.966074313408724,0.948606541930955,0.978879013431284,0.992706053975201,0.988757765440937,0.995538779717132,598,20,21,2722
"CD008122",65,"Bechem 1999",0.98,0.929616136550903,0.997568664550781,0.828282828282828,0.739361242814498,0.896666998815055,98,17,2,82
"CD008122",65,"Bojang 1999",0.964705882352941,0.900303436728085,0.992661509794347,0.907407407407407,0.79699859795747,0.969247535422996,82,5,3,49
"CD008122",65,"Caraballo 1996",0.867313915857605,0.824328950307902,0.903072153480307,0.992653810835629,0.985576990878943,0.996823257432277,268,8,41,1081
"CD008122",65,"Chitkara 2004",0.985401459854015,0.948261048671973,0.998227307396214,0.990671641791045,0.978365434639489,0.996964468884824,135,5,2,531
"CD008122",65,"De Oliveira 2009",0.867021276595745,0.809984341580817,0.912059814371961,0.960341671751068,0.949729222942955,0.969261709402945,163,65,25,1574
"CD008122",65,"Dev 2004",1,0.838901996612549,1,1,0.663733005523682,1,21,0,0,9
"CD008122",65,"Devi 2002",1,0.794092655181885,1,0.976190476190476,0.916625760850452,0.997103373209635,16,2,0,82
"CD008122",65,"Durrheim 1998",0.985507246376812,0.921876852063165,0.999633346778759,0.979487179487179,0.948314468677227,0.994383200620994,68,4,1,191
"CD008122",65,"Forney 2001",0.93598615916955,0.912841706952422,0.95453167291661,0.856013316687474,0.841334793203531,0.869817734558385,541,346,37,2057
"CD008122",65,"Gaye 1998",0.911764705882353,0.763224784065695,0.981420516967774,0.9375,0.791930705308914,0.992339611053467,31,2,3,30
"CD008122",65,"Gaye 1999",0.960629921259842,0.910514508645366,0.987095209557241,0.927272727272727,0.824132719906894,0.979829268022017,122,4,5,51
"CD008122",65,"Gerstl 2009",0.988165680473373,0.957906065607917,0.998563687476886,0.747126436781609,0.675776936542029,0.809855274770452,167,44,2,130
"CD008122",65,"Ghosh 2000",1,0.781980991363525,1,0.954545454545455,0.872857852415605,0.99052602594549,15,3,0,63
"CD008122",65,"Guthmann 2002",0.973995271867612,0.953947842825671,0.986948829452479,0.880503144654088,0.839685943891417,0.914032774151496,412,38,11,280
"CD008122",65,"Hopkins 2007",0.948096885813149,0.91583815907937,0.970663130077111,0.925278219395866,0.901872627306818,0.944583759398832,274,47,15,582
"CD008122",65,"Hopkins 2008a",0.971513133555309,0.964524027069013,0.977454707307636,0.710262974168024,0.696443145819423,0.72379659480041,2626,1245,77,3052
"CD008122",65,"Kar 1998",1,0.921294689178467,1,1,0.926026821136475,1,45,0,0,48
"CD008122",65,"Kilian 1999",0.93519882179676,0.913980667299655,0.95252386213929,0.862442040185471,0.833473572590989,0.888052334556992,635,89,44,558
"CD008122",65,"Kumar 1996",1,0.838901996612549,1,0.987012987012987,0.929752969122552,0.999671440619927,21,1,0,76
"CD008122",65,"Kumar 2004",0.96078431372549,0.945628661735385,0.972691853841146,0.918478260869565,0.905694513217263,0.9300333727961,833,165,34,1859
"CD008122",65,"Kyabayinze 2008",0.97841726618705,0.938222953741499,0.995526759744548,0.715596330275229,0.650754079906219,0.774469454354102,136,62,3,156
"CD008122",65,"Labbe 2001",0.962264150943396,0.870241749961421,0.995396740031692,0.93006993006993,0.875157206208556,0.965958228478065,51,10,2,133
"CD008122",65,"Mboera 2006a",0.882352941176471,0.63559097402236,0.985421124626609,0.986254295532646,0.965181398227862,0.996242667391538,15,4,2,287
"CD008122",65,"Mboera 2006b",0.842105263157895,0.604215521561472,0.966173975091231,0.91304347826087,0.820278976274573,0.967416846233865,16,6,3,63
"CD008122",65,"Mboera 2006c",0.96875,0.837828561663628,0.999208927154541,0.969387755102041,0.93456397251207,0.988684362294723,31,6,1,190
"CD008122",65,"Mboera 2006d",0.98,0.942665967941284,0.995856628417969,0.897435897435897,0.838788411556146,0.940229758238181,147,16,3,140
"CD008122",65,"Mboera 2006e",0.65,0.407811188697815,0.846090936660767,0.977272727272727,0.879758043722673,0.999424674294212,13,1,7,43
"CD008122",65,"Mendiratta 2006",0.925925925925926,0.845713527114303,0.97233157687717,0.986187845303867,0.968062960640501,0.995500343280603,75,5,6,357
"CD008122",65,"Mens 2007a",1,0.292401790618896,1,1,0.975866794586182,1,3,0,0,151
"CD008122",65,"Mens 2007b",0.933333333333333,0.838013394673665,0.98153813680013,0.975806451612903,0.930924004124057,0.994982688657699,56,3,4,121
"CD008122",65,"Mharakurwa 1997a",0.947368421052632,0.853800773620605,0.989011664139597,0.848101265822785,0.749692657325841,0.918972063668166,54,12,3,67
"CD008122",65,"Mharakurwa 1997b",0.929824561403509,0.829960128717255,0.980549327114172,0.717948717948718,0.551263515765851,0.849985685103979,53,11,4,28
"CD008122",65,"Mharakurwa 1997c",0.909090909090909,0.708387114784934,0.988794153386896,0.916230366492147,0.867527754518998,0.95136009336142,20,16,2,175
"CD008122",65,"Mohapatra 1996",1,0.932765483856201,1,0.957446808510638,0.854594707489014,0.994804544651762,53,2,0,45
"CD008122",65,"Moonasar 2009",0.994764397905759,0.971175912787153,0.999867384346368,0.962616822429907,0.927671820203835,0.983725004107039,190,8,1,206
"CD008122",65,"Msellem 2009",0.914754098360656,0.877590381122026,0.943558864906186,0.882857142857143,0.856691187449864,0.905740628923689,279,82,26,618
"CD008122",65,"Murahwa 1999",0.939393939393939,0.797735806667444,0.992574518377131,0.8125,0.695377141237259,0.899185061454773,31,12,2,52
"CD008122",65,"Mwanza 2005",1,0.89111852645874,1,0.655172413793103,0.545586602441196,0.753860276320885,32,30,0,57
"CD008122",65,"Nicastri 2009a",0.46875,0.290939658880234,0.652563109993935,0.990131578947368,0.97143280976697,0.997960241217362,15,3,17,301
"CD008122",65,"Nigussie 2008a",0.967105263157895,0.924906652224691,0.9892342718024,0.76,0.707568874359131,0.807214202880859,147,72,5,228
"CD008122",65,"Nwuba 2001",0.931034482758621,0.772338127267772,0.991535844474003,0.958333333333333,0.857458810011546,0.994913419087728,27,2,2,46
"CD008122",65,"Omar 1999",0.75,0.428141713142395,0.945139408111572,1,0.867725849151611,1,9,0,3,26
"CD008122",65,"Pandya 2001",0.867256637168142,0.790526322558918,0.923760827663726,0.994350282485876,0.979741457491945,0.9993148200256,98,2,15,352
"CD008122",65,"Pattanasin 2003",0.912280701754386,0.80704280786347,0.970901556182326,0.952830188679245,0.914965544106825,0.977151762764409,52,10,5,202
"CD008122",65,"Sayang 2009",0.714285714285714,0.586538655417306,0.821070807320731,0.822222222222222,0.727415540483263,0.894830661349826,45,16,18,74
"CD008122",65,"Sharew 2009",0.994047619047619,0.967283274446215,0.999849228631882,0.968,0.948553241729736,0.98160107421875,167,16,1,484
"CD008122",65,"Sharma 1999",0.964285714285714,0.876868537494114,0.995644978114537,0.984375,0.915989600121975,0.99960470199585,54,1,2,63
"CD008122",65,"Singh 1997 (a)",1,0.981814861297607,1,0.855263157894737,0.789105170651486,0.907017080407394,201,22,0,130
"CD008122",65,"Singh 1997 (b)",0.926701570680628,0.895803593840275,0.950743949850192,0.924617196702002,0.90475457857579,0.941465200327591,354,64,28,785
"CD008122",65,"Singh 2000 (a)",0.980916030534351,0.956029136672275,0.993775054698682,0.867424242424242,0.82046967383587,0.90588928713943,257,35,5,229
"CD008122",65,"Stephens 1999",0.887096774193548,0.781113524590769,0.953383230393933,0.833333333333333,0.779280265172323,0.878719011942546,55,39,7,195
"CD008122",65,"Stow 1999",0.807692307692308,0.606494445067186,0.934452130244328,0.956521739130435,0.907769120257834,0.98387975278108,21,6,5,132
"CD008122",65,"Tagbo 2007",0.423076923076923,0.233521938323975,0.630819375698383,0.936507936507937,0.845339222559853,0.982431078714038,11,4,15,59
